,dist,cp-lat,cp-lon,uni-lat,uni-lon,real_dist,co2,time
789,3.5438763817305694,41.36737817027849,2.143843920848161,41.38960859091039,2.1134082704685526,5.959574889335072,0.4986077208847634,0.5169384131199085
791,7.276610489995711,41.40334287544718,2.135703372259338,41.41353344047553,2.2218908797717853,13.4989673238176,1.3261694540167228,1.0592379664183245
793,5.338522481126577,41.408646004083096,2.1688436702247977,41.3839393,2.1139678,8.187045483883377,0.8465525857630238,0.598918306979673
794,2.373211069623001,41.434476284999654,2.2164063782295655,41.41353344047553,2.2218908797717853,3.757829845312267,0.3234738764947926,0.22206121791778316
795,3.3997693609769732,41.38063475718112,2.1509398882363024,41.38862665004671,2.1116058263259307,5.9602498837533835,0.496388472765158,0.5209746839731879
796,8.581733300943116,41.4313758697491,2.197968952229725,41.38863897597379,2.112282639297175,15.13679761816342,1.3316200834759246,0.6912512430740532
797,22.131608921256372,41.38973170563996,2.15094905716108,41.5640438,2.0227191,36.967124204084904,3.359075669891041,0.9039127093169891
798,34.5284938701406,41.62737362958626,2.380121148217327,41.38960859091039,2.1134082704685526,54.99770957175561,4.928646185239679,1.5454759284609476
799,12.038041324854179,41.30694349775673,2.017656853826471,41.38863897597379,2.112282639297175,19.891466993588487,1.7760525073226734,0.5603206729819956
800,3.064048823040677,41.36175149621266,2.119716275776161,41.38862665004671,2.1116058263259307,4.0418969630401635,0.19693958823354876,0.37641208422892874
801,20.755531035268554,41.259017119801136,1.9308819271779167,41.38367192649365,2.1158767251089436,34.773037689240084,3.188356078030871,0.7434611344051539
802,5.665319858060452,41.432353700805294,2.1377869985244846,41.3842777,2.1152962,9.454459595082879,0.7434190423305411,0.5143174771932604
803,3.2248310448305584,41.380772201282376,2.153665485824732,41.3842777,2.1152962,5.890547047054026,0.3914962509145288,0.3731445111868036
804,33.4714060793496,41.36126660220238,2.086984916248677,41.2222231352044,1.7316575553370623,60.581758947035894,5.622024926037389,1.3879322587508516
805,4.4323675913581155,41.35374453674555,2.136591978138479,41.38960859091039,2.1134082704685526,6.74672403716424,0.5155754800273729,0.6323024626622948
806,12.195987872398733,41.492589288860586,2.133982656122826,41.3839393,2.1139678,21.233941420111876,2.0059330555696353,1.0279881365238668
807,1.0771543434979682,41.385549510141864,2.1280956417060537,41.3842777,2.1152962,1.8487568183267589,0.0712521031709204,0.2265409840669997
808,3.095109495631514,41.425122928033225,2.188142482424777,41.41353344047553,2.2218908797717853,5.401187504516084,0.35436870022451455,0.5728269662049269
809,6213.348459467142,40.57496771305327,-74.65534282237623,41.27571168805547,1.9879474564334807,,,
810,2.4393938299321167,41.39297392163293,2.1421419114630087,41.3842777,2.1152962,3.8079113695193163,0.0712521031709204,0.522326355371447
811,1.7716073917013457,41.371131229480554,2.1265963479894134,41.3839393,2.1139678,2.6092750032997367,0.12779838984812636,0.32174913904352287
812,6.262269557096255,41.40713520709323,2.184757638943718,41.38960859091039,2.1134082704685526,9.83716238793635,1.0045221810832585,0.7328182532402507
813,25.329207258328882,41.54871187361054,1.8958510214946294,41.38960859091039,2.1134082704685526,43.20847565337168,3.978964808629493,1.4150452779621836
814,24.298753663502506,41.365384085026854,2.1441998906549875,41.5640438,2.0227191,39.94736263015537,3.631542235149764,1.211895198990606
815,6.064020142321243,41.559152536101415,2.0953095005271107,41.5640438,2.0227191,31.356769211269373,2.7369512748488085,0.6261891799065913
817,12.9734602270196,41.36631891017668,2.084955738612634,41.27587265023666,1.9868189895146127,28.457741730168607,2.5969061434307608,0.8838791361314822
819,1.3619508660661903,41.725027872879856,1.8264948010229416,41.7371279,1.829041,86.54348158640707,7.2623620358483745,1.4923310201675166
820,18.11904055379523,41.383475034404526,2.149776028097044,41.27587265023666,1.9868189895146127,26.56872296893934,2.3866090141170337,0.6663593415698619
821,1.7028285157600227,41.578979767643325,2.0272386539328813,41.5640438,2.0227191,4.269562090332569,0.3323930943554757,0.12307496807383657
822,2.4488898750853796,41.36659681485138,2.095877973908939,41.3839393,2.1139678,6.03277470663582,0.5045977437784913,0.44926164048271383
823,5.8343353165383105,41.41878512329592,2.1695371038776736,41.38863897597379,2.112282639297175,12.823988526065014,1.1431956084598007,0.741961500906867
824,5.859334242946059,41.55594557524017,2.0923047499346716,41.5640438,2.0227191,30.505018216623533,2.662052100418442,0.6091380354665715
825,18.729417707434525,41.521539598247706,2.242617997951897,41.38408631709384,2.1127257951151166,25.048005840477224,2.214007375441566,0.9770358932617522
826,1.7509861733483532,41.57151335902837,2.004190363877997,41.5640438,2.0227191,3.1489456542218672,0.23677411629411582,0.10201706128818942
827,6.9879447601567835,41.41126534947879,2.1381497563583793,41.41353344047553,2.2218908797717853,12.602028619865994,1.247027337223925,0.979610760199584
828,18.66082508735939,41.39318470846411,2.1475624541097575,41.27571168805547,1.9879474564334807,27.18386558375689,2.40329597775081,0.7611126770344796
830,25.045894501827608,41.53605465478324,1.6932202105785206,41.7371279,1.829041,61.287948418102715,5.532597451856857,1.2377167769295243
831,16.876579476296538,41.377293973532275,2.138112820172132,41.27571168805547,1.9879474564334807,25.39403437034963,2.348341212930074,0.491927607629702
832,8.645333896753996,41.49170545630291,2.0607855849386314,41.5640438,2.0227191,18.998873523299697,1.7273019345580995,0.3846065702362481
833,77.92681599800106,41.82533752459964,2.8935973431249167,41.5640438,2.0227191,120.65560909443057,11.255335999075983,2.091814036322482
834,0.7329782266317767,41.55769665701101,2.0203411141394447,41.5640438,2.0227191,,,
835,4.051181768168972,41.38353040532788,2.1603628502539642,41.38863897597379,2.112282639297175,8.960433012208306,0.6535062158868826,0.4339597150081441
836,1.7829162692675664,41.22618836445935,1.7523135355991764,41.2222231352044,1.7316575553370623,,,
837,14.454594232260769,41.34894717488923,1.6931041017441582,41.2222231352044,1.7316575553370623,53.37321078498219,4.716003400353273,0.8524538465749499
838,1.2029033194283232,41.56068282640108,2.0089765789251333,41.5640438,2.0227191,1.5816296929571378,0.11345274785944662,0.07462524149133647
839,22.674118190953962,41.61737744968689,2.2289868345463213,41.41353344047553,2.2218908797717853,35.229680960931084,3.317375567523975,1.2678134878883696
840,26.407825384101574,41.53207041580915,1.8662274347229235,41.38402502308066,2.1140131777567777,43.189176689554046,3.989466200636344,1.3370064653741567
841,9.451745477333834,41.4396457352845,2.199575069597424,41.3839393,2.1139678,15.895954707741494,1.616361352046784,1.1526921758079638
842,16.955517115457663,41.523496893262724,2.3628708582288978,41.41353344047553,2.2218908797717853,25.459338852195316,2.3601011469509703,0.5238500565826582
843,4.3941446575530145,41.76568229759754,1.8656584235675395,41.7371279,1.829041,,,
844,4.225806513035236,41.40576937141304,2.172288129789338,41.41353344047553,2.2218908797717853,8.282324851725157,0.7737556341876087,0.6406282525701269
845,15.808541283538268,41.41764358658612,1.998894491095231,41.27571168805547,1.9879474564334807,39.36212149773196,3.530799761258633,0.7540715634901569
846,7.493909386180011,41.39631271445873,2.202798776501513,41.38960859091039,2.1134082704685526,13.063980854370005,1.1272385144283394,0.8126532413056884
847,2.9387958005656807,41.40576669162169,2.135209087538496,41.38367192649365,2.1158767251089436,4.887371224294455,0.30796906714447236,0.45675632098031316
848,23.357837480877585,41.56044227164397,1.9618250825314223,41.38402502308066,2.1140131777567777,56.59816834485825,5.078387653387116,1.2933597745263805
849,12.201389768233875,41.46680806810321,2.090631215146153,41.5640438,2.0227191,17.04981034931246,1.6117692455349202,0.34980003108107244
850,11.996197929741147,41.36268000865872,2.0950700342204946,41.41353344047553,2.2218908797717853,17.666887049448317,1.702612714505536,0.8307763388971254
851,0.4901857611956033,41.56671810566226,2.0274030303074904,41.5640438,2.0227191,3.2957540867451707,0.23677411629411582,0.14739375739347102
852,14.046764232197795,41.37960995572473,2.083635060240409,41.27571168805547,1.9879474564334807,27.888723532444104,2.430415770001677,0.9577775132453866
853,19.586843585586568,41.56004603048386,2.1229636004111936,41.38402502308066,2.1140131777567777,36.85366047030887,3.4794530570392963,0.9877197895210629
854,4.837754654083859,41.43579903635679,2.1720422665959425,41.41353344047553,2.2218908797717853,8.721462211007559,0.6520044821192716,0.8423822922059626
855,41.8190650504748,41.58034079225552,2.5460912584547275,41.38960859091039,2.1134082704685526,64.39323356644535,6.0021641158040975,1.4332180799402618
856,3.468617974994517,41.440676581410514,2.242393226053253,41.41353344047553,2.2218908797717853,6.575605090095799,0.5967400941795088,0.29124187418170255
857,12.728894602742045,41.5046992531673,2.1534905509523474,41.5640438,2.0227191,47.853589548041974,4.058232639022333,1.2219148809320581
858,0.27772791323939233,41.565274958129116,2.019814621811691,41.5640438,2.0227191,,,
859,3.806811719372229,41.39932307340327,2.156288044001852,41.3842777,2.1152962,6.501195132781026,0.3872748499584057,0.6921927776622862
860,32.01595242522185,41.563724948816855,1.995528292761184,41.27587265023666,1.9868189895146127,62.84517687014784,5.7374476300934365,1.214893552496984
861,20.15098466274137,41.41003071943314,2.1502129313593357,41.5640438,2.0227191,37.95425550488635,3.375789296178645,1.000085280575632
862,2.5269140465957016,41.277130590281146,2.0181266547833987,41.27571168805547,1.9879474564334807,5.272977708597734,0.403338528478969,0.10737319936770277
863,34.92670097571179,41.34606812216566,1.6989130106155028,41.38960859091039,2.1134082704685526,107.8389430559322,9.534103578150855,1.963205471460763
864,4.130445175869225,41.37251237364345,2.0668642547870197,41.3839393,2.1139678,6.823514268689115,0.4523130611508094,0.7163864459167175
865,4.851180761241322,41.36491919044197,2.063485637111238,41.38863897597379,2.112282639297175,8.51675464343974,0.7807539831348348,0.6690040521731272
866,2.3266826695430365,41.39074212201126,2.1418215152643785,41.3842777,2.1152962,3.475206985583079,0.0712521031709204,0.46449067043812714
